,location_id,location_name,sex_id,sex_name,age_group_id,age_group_name,year_id,measure_id,measure_name,metric_name,val,upper,lower
553,16,Philippines,3,Both,22,All Ages,2012,44,Population,Number,98312656.01,106562982.5,90089080.18
554,16,Philippines,3,Both,22,All Ages,2013,44,Population,Number,99378377.98,107614856.8,91041309.22
555,16,Philippines,3,Both,22,All Ages,2014,44,Population,Number,100396245.2,107623449.2,92751727.49
556,17,SriLanka,3,Both,22,All Ages,2010,44,Population,Number,20524400.68,22147991.35,18976869.01
557,17,SriLanka,3,Both,22,All Ages,2011,44,Population,Number,20698178.8,22204644.14,19251564.23
558,17,SriLanka,3,Both,22,All Ages,2012,44,Population,Number,20871335.16,22336487.73,19530063.41
559,17,SriLanka,3,Both,22,All Ages,2013,44,Population,Number,21039579.7,22459976.4,19345329.67
560,17,SriLanka,3,Both,22,All Ages,2014,44,Population,Number,21198974.05,22808892.88,19510026.44
561,18,Thailand,3,Both,22,All Ages,2010,44,Population,Number,67779753.25,72404094.45,63181460.21
562,18,Thailand,3,Both,22,All Ages,2011,44,Population,Number,68206841.51,73038268.05,63310100.12
563,18,Thailand,3,Both,22,All Ages,2012,44,Population,Number,68640416.48,74017639.72,63118216.53
564,18,Thailand,3,Both,22,All Ages,2013,44,Population,Number,69301939.16,75582428.32,63443169.38
565,18,Thailand,3,Both,22,All Ages,2014,44,Population,Number,69861883.22,76132900.77,63691693.43
566,19,Timor-Leste,3,Both,22,All Ages,2010,44,Population,Number,1109479.372,1181613.901,1034186.831
567,19,Timor-Leste,3,Both,22,All Ages,2011,44,Population,Number,1134203.115,1214140.096,1050572.503
568,19,Timor-Leste,3,Both,22,All Ages,2012,44,Population,Number,1159247.935,1256042.05,1061200.925
569,19,Timor-Leste,3,Both,22,All Ages,2013,44,Population,Number,1184550.132,1280915.903,1092890.406
570,19,Timor-Leste,3,Both,22,All Ages,2014,44,Population,Number,1209986.174,1300315.741,1115968.334
571,168,Angola,3,Both,22,All Ages,2010,44,Population,Number,21784559.36,24075440.9,19752463.86
572,168,Angola,3,Both,22,All Ages,2011,44,Population,Number,22666376.51,24759899.81,20691553.55
573,168,Angola,3,Both,22,All Ages,2012,44,Population,Number,23567252.06,25498797.75,21724416.03
574,168,Angola,3,Both,22,All Ages,2013,44,Population,Number,24483131.88,26317595.31,22766939.71
575,168,Angola,3,Both,22,All Ages,2014,44,Population,Number,25409292.46,27217024.62,23637087.97
576,169,CentralAfricanRepublic,3,Both,22,All Ages,2010,44,Population,Number,4404497.795,4883711.333,3941541.902
577,169,CentralAfricanRepublic,3,Both,22,All Ages,2011,44,Population,Number,4507959.408,5048577.857,3983818.193
578,169,CentralAfricanRepublic,3,Both,22,All Ages,2012,44,Population,Number,4557895.492,5106871.881,3967262.593
579,169,CentralAfricanRepublic,3,Both,22,All Ages,2013,44,Population,Number,4503674.538,5052225.489,3900890.566
580,169,CentralAfricanRepublic,3,Both,22,All Ages,2014,44,Population,Number,4445273.369,5058146.679,3828230.367
581,173,Gabon,3,Both,22,All Ages,2010,44,Population,Number,1500066.286,1625017.488,1372282.639
582,173,Gabon,3,Both,22,All Ages,2011,44,Population,Number,1528481.164,1641931.086,1402414.703
583,173,Gabon,3,Both,22,All Ages,2012,44,Population,Number,1557095.326,1673275.858,1435393.233
584,173,Gabon,3,Both,22,All Ages,2013,44,Population,Number,1585951.572,1689628.926,1484174.934
585,173,Gabon,3,Both,22,All Ages,2014,44,Population,Number,1615018.92,1739278.765,1498114.267
586,177,Djibouti,3,Both,22,All Ages,2010,44,Population,Number,902044.6,970930.2781,837593.5687
587,177,Djibouti,3,Both,22,All Ages,2011,44,Population,Number,934029.5394,1015806.468,856907.8102
588,177,Djibouti,3,Both,22,All Ages,2012,44,Population,Number,963863.0499,1051144.404,880190.6161
589,177,Djibouti,3,Both,22,All Ages,2013,44,Population,Number,994071.2754,1086842.986,897321.2054
590,177,Djibouti,3,Both,22,All Ages,2014,44,Population,Number,1022181.166,1120423.491,916953.9413
591,181,Madagascar,3,Both,22,All Ages,2010,44,Population,Number,21285835.29,24990749.88,17752202.86
592,181,Madagascar,3,Both,22,All Ages,2011,44,Population,Number,21913465.06,26028278.35,18052797.16
593,181,Madagascar,3,Both,22,All Ages,2012,44,Population,Number,22571662.77,26983781.76,18355746.25
594,181,Madagascar,3,Both,22,All Ages,2013,44,Population,Number,23252618.44,28031092.98,18564441.44
595,181,Madagascar,3,Both,22,All Ages,2014,44,Population,Number,23946195.45,28821229.86,19006372.29
596,182,Malawi,3,Both,22,All Ages,2010,44,Population,Number,14338573.51,15502081.18,13151884.51
597,182,Malawi,3,Both,22,All Ages,2011,44,Population,Number,14707868.93,16016369.94,13445809.17
598,182,Malawi,3,Both,22,All Ages,2012,44,Population,Number,15091679.47,16417043.46,13722394.44
599,182,Malawi,3,Both,22,All Ages,2013,44,Population,Number,15490739.41,17113801.08,14024333.96
600,182,Malawi,3,Both,22,All Ages,2014,44,Population,Number,15900590.31,17572526.68,14119967.06
601,184,Mozambique,3,Both,22,All Ages,2010,44,Population,Number,23491517.63,25620675.93,21489556.46
602,184,Mozambique,3,Both,22,All Ages,2011,44,Population,Number,24329590.52,26427087.28,21779369.53
603,184,Mozambique,3,Both,22,All Ages,2012,44,Population,Number,25195745.65,27784284.21,22791829.14
604,184,Mozambique,3,Both,22,All Ages,2013,44,Population,Number,26095104.67,28517281.25,23795050.75
605,184,Mozambique,3,Both,22,All Ages,2014,44,Population,Number,27032721.88,29498106.5,24611791.59
606,187,Somalia,3,Both,22,All Ages,2010,44,Population,Number,13574185.05,16496803.01,10635204.28
607,187,Somalia,3,Both,22,All Ages,2011,44,Population,Number,13826294.11,16723989.11,10743729.9
608,187,Somalia,3,Both,22,All Ages,2012,44,Population,Number,14249101.28,17377025.2,11159119.99
609,187,Somalia,3,Both,22,All Ages,2013,44,Population,Number,14739104.66,17792004.42,11350825.51
610,187,Somalia,3,Both,22,All Ages,2014,44,Population,Number,15229905.13,18727398.84,11740052.9
611,435,SouthSudan,3,Both,22,All Ages,2010,44,Population,Number,9497212.904,10245693.08,8687797.536
612,435,SouthSudan,3,Both,22,All Ages,2011,44,Population,Number,9819213.303,10674809.63,8933184.947
613,435,SouthSudan,3,Both,22,All Ages,2012,44,Population,Number,10163817.2,11112302.96,9215554.999
614,435,SouthSudan,3,Both,22,All Ages,2013,44,Population,Number,10176521.2,11187439.03,9163776.351
615,435,SouthSudan,3,Both,22,All Ages,2014,44,Population,Number,10057753.14,11148022.58,8960419.534
616,193,Botswana,3,Both,22,All Ages,2010,44,Population,Number,2008274.17,2160572.765,1859982.32
617,193,Botswana,3,Both,22,All Ages,2011,44,Population,Number,2044818.121,2177491.461,1913444.716
618,193,Botswana,3,Both,22,All Ages,2012,44,Population,Number,2082347.198,2240185.785,1926245.312
619,193,Botswana,3,Both,22,All Ages,2013,44,Population,Number,2120909.55,2292769.104,1953182.013
620,193,Botswana,3,Both,22,All Ages,2014,44,Population,Number,2160397.96,2348739.159,1976113.338
621,194,Lesotho,3,Both,22,All Ages,2010,44,Population,Number,1919116.81,2095386.12,1745167.036
622,194,Lesotho,3,Both,22,All Ages,2011,44,Population,Number,1919989.237,2105381.757,1723176.034
623,194,Lesotho,3,Both,22,All Ages,2012,44,Population,Number,1922029.775,2133972.914,1721599.537
624,194,Lesotho,3,Both,22,All Ages,2013,44,Population,Number,1924890.03,2140726.221,1727425.139
625,194,Lesotho,3,Both,22,All Ages,2014,44,Population,Number,1928503.375,2152398.754,1694093.156
626,200,Benin,3,Both,22,All Ages,2010,44,Population,Number,9333512.24,10129658.47,8506525.74
627,200,Benin,3,Both,22,All Ages,2011,44,Population,Number,9640278.936,10462137.19,8814589.886
628,200,Benin,3,Both,22,All Ages,2012,44,Population,Number,9952182.69,10667237.43,9258436.527
629,200,Benin,3,Both,22,All Ages,2013,44,Population,Number,10268437.65,10972755.95,9557909.791
630,200,Benin,3,Both,22,All Ages,2014,44,Population,Number,10589328.01,11411674.94,9749262.761
631,203,CaboVerde,3,Both,22,All Ages,2010,44,Population,Number,508465.5411,542157.7765,472535.1269
632,203,CaboVerde,3,Both,22,All Ages,2011,44,Population,Number,513771.0015,553720.1613,475974.6318
633,203,CaboVerde,3,Both,22,All Ages,2012,44,Population,Number,519138.8791,559975.3753,479548.8181
634,203,CaboVerde,3,Both,22,All Ages,2013,44,Population,Number,524536.5609,568262.4698,480623.4772
635,203,CaboVerde,3,Both,22,All Ages,2014,44,Population,Number,529940.9271,583134.3316,479294.6242
636,207,Ghana,3,Both,22,All Ages,2010,44,Population,Number,25227397.33,26974737.21,23514949.34
637,207,Ghana,3,Both,22,All Ages,2011,44,Population,Number,25886779.2,27761268.53,23943015.46
638,207,Ghana,3,Both,22,All Ages,2012,44,Population,Number,26561199.08,28732721.52,24453271.74
639,207,Ghana,3,Both,22,All Ages,2013,44,Population,Number,27259787,29545339.47,24850893.78
640,207,Ghana,3,Both,22,All Ages,2014,44,Population,Number,27979232.3,30653491.96,25396849.54
641,37,Kyrgyzstan,3,Both,22,All Ages,2015,44,Population,Number,6157017.365,6773376.224,5564281.046
642,37,Kyrgyzstan,3,Both,22,All Ages,2016,44,Population,Number,6263440.839,6968844.779,5536505.446
643,37,Kyrgyzstan,3,Both,22,All Ages,2017,44,Population,Number,6368575.772,7104179.113,5586453.267
644,40,Turkmenistan,3,Both,22,All Ages,2015,44,Population,Number,4861477.557,5175730.373,4554484.711
645,40,Turkmenistan,3,Both,22,All Ages,2016,44,Population,Number,4919857.296,5269738.715,4564367.998
646,40,Turkmenistan,3,Both,22,All Ages,2017,44,Population,Number,4976883.151,5397222.441,4563242.759
647,45,Bulgaria,3,Both,22,All Ages,2015,44,Population,Number,7149165.653,7197558.075,7102972.993
648,45,Bulgaria,3,Both,22,All Ages,2016,44,Population,Number,7102100.123,7149170.462,7052137.712
649,45,Bulgaria,3,Both,22,All Ages,2017,44,Population,Number,7052339.349,7578513.581,6530355.368
650,47,CzechRepublic,3,Both,22,All Ages,2015,44,Population,Number,10567621.17,10647227.99,10486712.51
651,47,CzechRepublic,3,Both,22,All Ages,2016,44,Population,Number,10582408.2,10660585.52,10508890.29
652,47,CzechRepublic,3,Both,22,All Ages,2017,44,Population,Number,10592731.53,10668902.42,10515968.67
653,48,Hungary,3,Both,22,All Ages,2015,44,Population,Number,9785402.916,10717436.38,8875893.557
654,48,Hungary,3,Both,22,All Ages,2016,44,Population,Number,9755745.061,10743465.7,8804074.282
655,48,Hungary,3,Both,22,All Ages,2017,44,Population,Number,9727364.167,10787344.58,8735237.934
656,51,Poland,3,Both,22,All Ages,2015,44,Population,Number,38446800.54,38722337.07,38167484.55
657,51,Poland,3,Both,22,All Ages,2016,44,Population,Number,38424685.18,38703334.51,38132350.73
658,51,Poland,3,Both,22,All Ages,2017,44,Population,Number,38393060.75,38673174.4,38118034.76
659,53,Serbia,3,Both,22,All Ages,2015,44,Population,Number,8932761.52,9816657.937,8032254.328
660,53,Serbia,3,Both,22,All Ages,2016,44,Population,Number,8912557.11,9848362.053,8007180.746
661,53,Serbia,3,Both,22,All Ages,2017,44,Population,Number,8874098.397,9839371.306,7849912.771
662,58,Estonia,3,Both,22,All Ages,2015,44,Population,Number,1315338.935,1325646.572,1305083.928
663,58,Estonia,3,Both,22,All Ages,2016,44,Population,Number,1314934.887,1325010.603,1304316.658
664,58,Estonia,3,Both,22,All Ages,2017,44,Population,Number,1314543.321,1325051.722,1304331.877
665,59,Latvia,3,Both,22,All Ages,2015,44,Population,Number,1985757.522,1998516.229,1972120.64
666,59,Latvia,3,Both,22,All Ages,2016,44,Population,Number,1965526.775,1979690.485,1950835.661
667,59,Latvia,3,Both,22,All Ages,2017,44,Population,Number,1945427.357,1959818.696,1931372.768
668,61,Moldova,3,Both,22,All Ages,2015,44,Population,Number,3763945.864,4320923.75,3234893.798
669,61,Moldova,3,Both,22,All Ages,2016,44,Population,Number,3742589.854,4292448.63,3191499.99
670,61,Moldova,3,Both,22,All Ages,2017,44,Population,Number,3721820.49,4284207.066,3150328.134
671,63,Ukraine,3,Both,22,All Ages,2015,44,Population,Number,45291622.22,52496998.06,37907172.23
672,63,Ukraine,3,Both,22,All Ages,2016,44,Population,Number,44984830.94,52382170.01,37234627.04
673,63,Ukraine,3,Both,22,All Ages,2017,44,Population,Number,44689083.82,51851411.1,37159210.21
674,71,Australia,3,Both,22,All Ages,2015,44,Population,Number,23286942.43,24936431.53,21569520.51
675,71,Australia,3,Both,22,All Ages,2016,44,Population,Number,23617113.87,25223650.97,21932114.54
676,71,Australia,3,Both,22,All Ages,2017,44,Population,Number,23943081.55,25635271.28,22089294.34
677,72,NewZealand,3,Both,22,All Ages,2015,44,Population,Number,4398061.541,4773258.075,4051548.479
678,72,NewZealand,3,Both,22,All Ages,2016,44,Population,Number,4423327.351,4823116.983,4024209.563
679,72,NewZealand,3,Both,22,All Ages,2017,44,Population,Number,4448375.074,4850262.105,4042646.889
680,67,Japan,3,Both,22,All Ages,2015,44,Population,Number,129039055.1,137975021.6,120128497.4
681,67,Japan,3,Both,22,All Ages,2016,44,Population,Number,128740953,138440427.8,119100670.3
682,67,Japan,3,Both,22,All Ages,2017,44,Population,Number,128363257.3,139136797.7,118332877.3
683,68,Korea,3,Both,22,All Ages,2015,44,Population,Number,51791988.79,55303010.15,48489488.74
684,68,Korea,3,Both,22,All Ages,2016,44,Population,Number,52244853.44,56022007.57,48224229.61
685,68,Korea,3,Both,22,All Ages,2017,44,Population,Number,52670741.34,56789368.55,48443127.53
686,102,UnitedStates,3,Both,22,All Ages,2015,44,Population,Number,320767303.2,351552636.1,288198148.4
687,102,UnitedStates,3,Both,22,All Ages,2016,44,Population,Number,322872085.5,355536089.7,289995449.1
688,102,UnitedStates,3,Both,22,All Ages,2017,44,Population,Number,324839024,362827091.7,288604304.8
689,97,Argentina,3,Both,22,All Ages,2015,44,Population,Number,43384968.76,47808654.42,39097179.47
690,97,Argentina,3,Both,22,All Ages,2016,44,Population,Number,43831452.59,48516981.52,39319623.76
691,97,Argentina,3,Both,22,All Ages,2017,44,Population,Number,44265909.2,49247933.66,39108358.73
692,75,Austria,3,Both,22,All Ages,2015,44,Population,Number,8653691.983,8717288.581,8588835.822
693,75,Austria,3,Both,22,All Ages,2016,44,Population,Number,8731502.437,8799486.686,8665103.955
694,75,Austria,3,Both,22,All Ages,2017,44,Population,Number,8793125.432,8856669.704,8730542.098
695,76,Belgium,3,Both,22,All Ages,2015,44,Population,Number,11213211.89,11300093.66,11125480.92
696,76,Belgium,3,Both,22,All Ages,2016,44,Population,Number,11267851.13,11357291.63,11174026.99
697,76,Belgium,3,Both,22,All Ages,2017,44,Population,Number,11319410.84,11408383.96,11226574.05
698,77,Cyprus,3,Both,22,All Ages,2015,44,Population,Number,1228743.166,1339317.448,1114408.422
699,77,Cyprus,3,Both,22,All Ages,2016,44,Population,Number,1246133.077,1376182.328,1118619.848
700,77,Cyprus,3,Both,22,All Ages,2017,44,Population,Number,1262632.148,1392131.461,1138617.794
701,85,Israel,3,Both,22,All Ages,2015,44,Population,Number,8629677.712,9611192.319,7566287.956
702,85,Israel,3,Both,22,All Ages,2016,44,Population,Number,8790386.314,9771559.687,7764092.575
703,85,Israel,3,Both,22,All Ages,2017,44,Population,Number,8949198.039,10119063.66,7820630.208
704,88,Malta,3,Both,22,All Ages,2015,44,Population,Number,431627.0453,471871.0671,393125.0955
705,88,Malta,3,Both,22,All Ages,2016,44,Population,Number,433152.8107,478674.1408,390620.2937
706,88,Malta,3,Both,22,All Ages,2017,44,Population,Number,434472.3416,480890.6505,392115.5983
707,95,UnitedKingdom,3,Both,22,All Ages,2015,44,Population,Number,65876064.29,71193658.74,60851993.33
708,95,UnitedKingdom,3,Both,22,All Ages,2016,44,Population,Number,66263009.88,71384777.76,60909936.62
709,95,UnitedKingdom,3,Both,22,All Ages,2017,44,Population,Number,66635515.48,72581823.09,60799725.94
710,122,Ecuador,3,Both,22,All Ages,2015,44,Population,Number,16193242.08,17693006.48,14581195.43
711,122,Ecuador,3,Both,22,All Ages,2016,44,Population,Number,16440514.32,18223459.68,14559797.92
712,122,Ecuador,3,Both,22,All Ages,2017,44,Population,Number,16686189.29,18483998.86,14855388.3
713,112,Grenada,3,Both,22,All Ages,2015,44,Population,Number,110884.6895,121152.5741,100343.3918
714,112,Grenada,3,Both,22,All Ages,2016,44,Population,Number,110900.3221,121531.7786,99075.45774
715,112,Grenada,3,Both,22,All Ages,2017,44,Population,Number,110878.6264,122285.8792,98718.99657
716,115,Jamaica,3,Both,22,All Ages,2015,44,Population,Number,2777530.982,3035929.962,2515944.908
717,115,Jamaica,3,Both,22,All Ages,2016,44,Population,Number,2778057.151,3053327.139,2485208.36
718,115,Jamaica,3,Both,22,All Ages,2017,44,Population,Number,2779264.029,3084126.802,2466424.072
719,116,St.Lucia,3,Both,22,All Ages,2015,44,Population,Number,174730.7813,191648.5693,156465.3012
720,116,St.Lucia,3,Both,22,All Ages,2016,44,Population,Number,175630.4007,195056.9279,157167.3344
721,116,St.Lucia,3,Both,22,All Ages,2017,44,Population,Number,176474.4448,197547.638,156449.576
722,129,Honduras,3,Both,22,All Ages,2015,44,Population,Number,9051498.744,9819413.24,8295216.174
723,129,Honduras,3,Both,22,All Ages,2016,44,Population,Number,9272640.655,10082913.62,8422418.756
724,129,Honduras,3,Both,22,All Ages,2017,44,Population,Number,9498814.638,10405007.42,8568713.113
725,131,Nicaragua,3,Both,22,All Ages,2015,44,Population,Number,6218917.83,7039099.691,5418780.441
726,131,Nicaragua,3,Both,22,All Ages,2016,44,Population,Number,6307560.735,7162381.139,5421776.556
727,131,Nicaragua,3,Both,22,All Ages,2017,44,Population,Number,6396569.905,7342378.881,5480943.801
728,133,Venezuela,3,Both,22,All Ages,2015,44,Population,Number,29986853.44,32911039.87,27032860.06
729,133,Venezuela,3,Both,22,All Ages,2016,44,Population,Number,30414573.68,33404802.69,27498141.13
730,133,Venezuela,3,Both,22,All Ages,2017,44,Population,Number,30831741.03,34139523.6,27572227.59
731,136,Paraguay,3,Both,22,All Ages,2015,44,Population,Number,6706875.079,7699195.591,5756075.037
732,136,Paraguay,3,Both,22,All Ages,2016,44,Population,Number,6819760.624,7856697.453,5709070.593
733,136,Paraguay,3,Both,22,All Ages,2017,44,Population,Number,6931174.926,8049255.14,5880609.662
734,160,Afghanistan,3,Both,22,All Ages,2015,44,Population,Number,30988594.36,40076942.02,22099291.72
735,160,Afghanistan,3,Both,22,All Ages,2016,44,Population,Number,31776173.2,40742698.32,22481940.29
736,160,Afghanistan,3,Both,22,All Ages,2017,44,Population,Number,32854766.58,42056299.53,22833012.77
737,139,Algeria,3,Both,22,All Ages,2015,44,Population,Number,39239682.35,43229687.1,35033740.74
738,139,Algeria,3,Both,22,All Ages,2016,44,Population,Number,39856921.04,44661373.79,35176320.62
739,139,Algeria,3,Both,22,All Ages,2017,44,Population,Number,40463698.14,45760792.23,35822283.92
740,141,Egypt,3,Both,22,All Ages,2015,44,Population,Number,92843298.94,100627489.4,85102144.38
741,141,Egypt,3,Both,22,All Ages,2016,44,Population,Number,94718185.22,101679355.2,87613732.8
742,141,Egypt,3,Both,22,All Ages,2017,44,Population,Number,96484009.05,102859888.8,90065782.46
743,147,Libya,3,Both,22,All Ages,2015,44,Population,Number,6728427.441,7517655.24,5912906.036
744,147,Libya,3,Both,22,All Ages,2016,44,Population,Number,6820081.401,7713729.21,5897719.464
745,147,Libya,3,Both,22,All Ages,2017,44,Population,Number,6908739.66,7825852.817,5971067.352
746,151,Qatar,3,Both,22,All Ages,2015,44,Population,Number,2467954.814,2630047.572,2304599.341
747,151,Qatar,3,Both,22,All Ages,2016,44,Population,Number,2608223.7,2800086.393,2413759.754
748,151,Qatar,3,Both,22,All Ages,2017,44,Population,Number,2747310.811,2977055.093,2525468.673
749,152,SaudiArabia,3,Both,22,All Ages,2015,44,Population,Number,32700633.41,35857385.89,29507184.25
750,152,SaudiArabia,3,Both,22,All Ages,2016,44,Population,Number,33583053.13,36980934.72,30122737.39
751,152,SaudiArabia,3,Both,22,All Ages,2017,44,Population,Number,34444053.67,38381885.33,30557039.3
752,522,Sudan,3,Both,22,All Ages,2015,44,Population,Number,38488120.13,42688521.19,34440335.19
753,522,Sudan,3,Both,22,All Ages,2016,44,Population,Number,39393228.27,43946965.08,34464818.81
754,522,Sudan,3,Both,22,All Ages,2017,44,Population,Number,40255550.57,45494132.01,34707826.9
755,153,Syria,3,Both,22,All Ages,2015,44,Population,Number,18119790.68,20509130.47,15889944.1
756,153,Syria,3,Both,22,All Ages,2016,44,Population,Number,17986522.85,20394226.39,15433578.62
757,153,Syria,3,Both,22,All Ages,2017,44,Population,Number,18131193.66,20581844.22,15314723.25
758,155,Turkey,3,Both,22,All Ages,2015,44,Population,Number,78782886.81,79218340.75,78357381.34
759,155,Turkey,3,Both,22,All Ages,2016,44,Population,Number,79632128.14,80072197.13,79176324.34
760,155,Turkey,3,Both,22,All Ages,2017,44,Population,Number,80456850.9,80939151.05,80022349.54
761,157,Yemen,3,Both,22,All Ages,2015,44,Population,Number,28944719.27,32951312.48,25067767.31
762,157,Yemen,3,Both,22,All Ages,2016,44,Population,Number,29696801.48,34087446.81,25580180.66
763,157,Yemen,3,Both,22,All Ages,2017,44,Population,Number,30449159.29,35167987.75,25793579.76
764,161,Bangladesh,3,Both,22,All Ages,2015,44,Population,Number,153850454.3,168639940.5,138358698.6
765,161,Bangladesh,3,Both,22,All Ages,2016,44,Population,Number,155428634.9,171217675.9,139633771.4
766,161,Bangladesh,3,Both,22,All Ages,2017,44,Population,Number,156981002.1,173233641.6,140231504.8
767,164,Nepal,3,Both,22,All Ages,2015,44,Population,Number,29253601.06,31980349.03,26647124.79
768,164,Nepal,3,Both,22,All Ages,2016,44,Population,Number,29569838.63,32463256.71,26541749.04
769,164,Nepal,3,Both,22,All Ages,2017,44,Population,Number,29891523.88,32825712.99,26621074.65
770,6,China,3,Both,22,All Ages,2015,44,Population,Number,1397043735,1536592716,1263780689
771,6,China,3,Both,22,All Ages,2016,44,Population,Number,1403797485,1552393586,1262856120
772,6,China,3,Both,22,All Ages,2017,44,Population,Number,1412480390,1571258327,1244314773
773,22,Fiji,3,Both,22,All Ages,2015,44,Population,Number,899069.5716,969250.2043,829879.5435
774,22,Fiji,3,Both,22,All Ages,2016,44,Population,Number,903134.0699,970256.8839,838481.2154
775,22,Fiji,3,Both,22,All Ages,2017,44,Population,Number,906938.7499,970940.9342,846826.6515
776,30,Vanuatu,3,Both,22,All Ages,2015,44,Population,Number,276093.2099,296329.5485,254938.4651
777,30,Vanuatu,3,Both,22,All Ages,2016,44,Population,Number,281814.8754,300397.3095,262433.2441
778,30,Vanuatu,3,Both,22,All Ages,2017,44,Population,Number,287567.7177,308753.8012,266252.5495
779,16,Philippines,3,Both,22,All Ages,2015,44,Population,Number,101399027.9,108012337.3,94467470.32
780,16,Philippines,3,Both,22,All Ages,2016,44,Population,Number,102420540.6,110088499.3,94929129.23
781,16,Philippines,3,Both,22,All Ages,2017,44,Population,Number,103470619.3,111885344.4,94560259.1
782,17,SriLanka,3,Both,22,All Ages,2015,44,Population,Number,21345557.39,23131338.46,19518991.26
783,17,SriLanka,3,Both,22,All Ages,2016,44,Population,Number,21477601.31,23520869.99,19470241.51
784,17,SriLanka,3,Both,22,All Ages,2017,44,Population,Number,21596437.49,23803821.54,19447792.41
785,18,Thailand,3,Both,22,All Ages,2015,44,Population,Number,70145289,77085143.16,62822292.32
786,18,Thailand,3,Both,22,All Ages,2016,44,Population,Number,70420816.4,78407950.06,63536322.97
787,18,Thailand,3,Both,22,All Ages,2017,44,Population,Number,70626062.62,78584048.89,62643366.73
788,19,Timor-Leste,3,Both,22,All Ages,2015,44,Population,Number,1235493.03,1324293.716,1152426.773
789,19,Timor-Leste,3,Both,22,All Ages,2016,44,Population,Number,1261263.092,1359370.796,1164990.297
790,19,Timor-Leste,3,Both,22,All Ages,2017,44,Population,Number,1287486.374,1392227.493,1187747.066
791,168,Angola,3,Both,22,All Ages,2015,44,Population,Number,26338699.3,28290093.35,24353786.39
792,168,Angola,3,Both,22,All Ages,2016,44,Population,Number,27268238.89,29487561.31,25039241.21
793,168,Angola,3,Both,22,All Ages,2017,44,Population,Number,28202298.65,30709280.33,25979379.62
794,169,CentralAfricanRepublic,3,Both,22,All Ages,2015,44,Population,Number,4468486.755,5162642.081,3852022.708
795,169,CentralAfricanRepublic,3,Both,22,All Ages,2016,44,Population,Number,4538055.319,5198588.674,3821576.058
796,169,CentralAfricanRepublic,3,Both,22,All Ages,2017,44,Population,Number,4622514.964,5325039.449,3943424.524
797,173,Gabon,3,Both,22,All Ages,2015,44,Population,Number,1644200.332,1775986.03,1508880
798,173,Gabon,3,Both,22,All Ages,2016,44,Population,Number,1673406.102,1817302.692,1532475.715
799,173,Gabon,3,Both,22,All Ages,2017,44,Population,Number,1702719.808,1857851.04,1545798.151
800,177,Djibouti,3,Both,22,All Ages,2015,44,Population,Number,1051870.383,1166309.842,932569.6214
801,177,Djibouti,3,Both,22,All Ages,2016,44,Population,Number,1083185.046,1200214.314,961185.3837
802,177,Djibouti,3,Both,22,All Ages,2017,44,Population,Number,1113100.465,1234656.589,983699.6434
803,181,Madagascar,3,Both,22,All Ages,2015,44,Population,Number,24652923.61,29832646.63,19203410.44
804,181,Madagascar,3,Both,22,All Ages,2016,44,Population,Number,25373335.23,30859365.36,19694418.36
805,181,Madagascar,3,Both,22,All Ages,2017,44,Population,Number,26108784.56,31803602.92,20396065.97
806,182,Malawi,3,Both,22,All Ages,2015,44,Population,Number,16325161.88,18100697.37,14501673.41
807,182,Malawi,3,Both,22,All Ages,2016,44,Population,Number,16756734.84,18727992.08,14909492.18
808,182,Malawi,3,Both,22,All Ages,2017,44,Population,Number,17191216.56,19283898.12,14938494.17
809,184,Mozambique,3,Both,22,All Ages,2015,44,Population,Number,28005678.49,30359713.08,25824695.97
810,184,Mozambique,3,Both,22,All Ages,2016,44,Population,Number,29007197.7,31065264.22,27004605.09
811,184,Mozambique,3,Both,22,All Ages,2017,44,Population,Number,30035304.06,32012557.17,27817404.2
812,187,Somalia,3,Both,22,All Ages,2015,44,Population,Number,15770189.9,19446560.86,11849919.64
813,187,Somalia,3,Both,22,All Ages,2016,44,Population,Number,16347600.99,20130904.78,12184569.99
814,187,Somalia,3,Both,22,All Ages,2017,44,Population,Number,16880386.42,21431340.43,12477892.54
815,435,SouthSudan,3,Both,22,All Ages,2015,44,Population,Number,9823919.835,10894361.62,8700715.087
816,435,SouthSudan,3,Both,22,All Ages,2016,44,Population,Number,9689023.671,10849202.84,8571167.719
817,435,SouthSudan,3,Both,22,All Ages,2017,44,Population,Number,9941009.556,11244001.53,8732278.401
818,193,Botswana,3,Both,22,All Ages,2015,44,Population,Number,2200555.793,2404027.315,2002964.091
819,193,Botswana,3,Both,22,All Ages,2016,44,Population,Number,2241071.25,2470752.799,2020220.14
820,193,Botswana,3,Both,22,All Ages,2017,44,Population,Number,2281842.991,2528485.752,2052272.32
821,194,Lesotho,3,Both,22,All Ages,2015,44,Population,Number,1932893.45,2169430.277,1684555.192
822,194,Lesotho,3,Both,22,All Ages,2016,44,Population,Number,1938928.721,2192829.213,1694215.724
823,194,Lesotho,3,Both,22,All Ages,2017,44,Population,Number,1947578.245,2214710.854,1674341.73
824,200,Benin,3,Both,22,All Ages,2015,44,Population,Number,10915470.22,11780312.57,10053780.07
825,200,Benin,3,Both,22,All Ages,2016,44,Population,Number,11246991.27,12258554.22,10269654.1
826,200,Benin,3,Both,22,All Ages,2017,44,Population,Number,11585300.83,12735099.17,10507544.47
827,203,CaboVerde,3,Both,22,All Ages,2015,44,Population,Number,535302.9623,587648.3509,486439.1109
